doc_id,token_id,text,c_id,c_name
894,4,açtı,1,Trash
894,5,Köpek,1,Trash
894,6,kimde,1,Trash
894,7,kalacak,1,Trash
894,8,ymbD6PJhG6,1,Trash
894,9,JYvavrZJQF,1,Trash
895,1,Saplantılı,1,Trash
895,2,hayranı,1,Trash
895,3,korkuttu,1,Trash
895,4,12,1,Trash
895,5,saat,1,Trash
895,6,evinde,9,Place
895,7,kaldı,1,Trash
895,8,R7tfGPMh5d,1,Trash
895,9,og1jj7cEeA,1,Trash
896,1,İstanbul,9,Place
896,2,Boğazı,9,Place
896,3,na,1,Trash
896,4,EDS,1,Trash
896,5,geliyor,1,Trash
896,6,nfk3d2lOyU,1,Trash
896,7,JE29RFD8P0,1,Trash
897,1,Whatsapp,6,Company
897,2,bu,1,Trash
897,3,sabah,1,Trash
897,4,değişti,1,Trash
897,5,yHS5LehDnt,1,Trash
897,6,W0YFIx5NGa,1,Trash
898,1,O,1,Trash
898,2,hattın,1,Trash
898,3,metrosu,1,Trash
898,4,da,1,Trash
898,5,sürücüsüz,1,Trash
898,6,olacak,1,Trash
898,7,f2se4YUl0L,1,Trash
898,8,cGkNCAV1m5,1,Trash
899,1,Bir,1,Trash
899,2,kadın,1,Trash
899,3,cinayetinin,1,Trash
899,4,anatomisi,1,Trash
899,5,Bir,1,Trash
899,6,anlık,1,Trash
899,7,öfke,1,Trash
899,8,değil,1,Trash
899,9,planlı,1,Trash
899,10,töre,1,Trash
899,11,cinayeti,1,Trash
899,12,j6hmA3nnWJ,1,Trash
899,13,TjSD4KUNMA,1,Trash
900,1,Hindistan,9,Place
900,2,da,1,Trash
900,3,üst,1,Trash
900,4,geçit,1,Trash
900,5,çöktü,1,Trash
900,6,18,1,Trash
900,7,ölü,1,Trash
900,8,syBwYGG1AX,1,Trash
900,9,mgGSfnYELc,1,Trash
901,1,Seren,3,Name
901,2,Serengil,3,Name
901,3,eski,1,Trash
901,4,sevgilisiyle,1,Trash
901,5,Yaşar,3,Name
901,6,İpek,3,Name
901,7,arasında,1,Trash
901,8,kıskançlık,1,Trash
901,9,davası,1,Trash
901,10,xeYfuMMClY,1,Trash
901,11,KOhVYctqaV,1,Trash
902,1,Mısır,9,Place
902,2,Çarşısı,9,Place
902,3,nın,1,Trash
902,4,çifte,1,Trash
902,5,dervişi,1,Trash
902,6,geri,1,Trash
902,7,döndü,1,Trash
902,8,A5b6S7Jffh,1,Trash
902,9,u9pwYKe8Ag,1,Trash
903,1,7,5,Date
903,2,Mayıs,5,Date
903,3,ta,1,Trash
903,4,beyin,1,Trash
903,5,ölümü,1,Trash
903,6,gerçekleşen,1,Trash
903,7,Salih,3,Name
903,8,Mirzabeyoğlu,3,Name
903,9,vefat,1,Trash
903,10,etti,1,Trash
903,11,wuYfKiDco8,1,Trash
903,12,Yps5HX4RVq,1,Trash
904,1,Endonezya,9,Place
904,2,da,1,Trash
904,3,polis,6,Company
904,4,merkezine,6,Company
904,5,bıçaklı,1,Trash
904,6,saldırı,1,Trash
904,7,mvOwlgeTQ1,1,Trash
904,8,EWAzpFNXzc,1,Trash
905,1,Merkez,6,Company
905,2,Bankası,6,Company
905,3,ndan,1,Trash
905,4,dolardaki,1,Trash
905,5,harekete,1,Trash
905,6,ilişkin,1,Trash
905,7,açıklama,1,Trash
905,8,W8awZdoEJA,1,Trash
905,9,LRdeuSykxs,1,Trash
906,1,İsmailağa,6,Company
906,2,Cemaati,6,Company
906,3,nde,1,Trash
906,4,marka,1,Trash
906,5,kavgası,1,Trash
906,6,vNJQOTH9Z8,1,Trash
906,7,NqJR7ptAxy,1,Trash
907,1,Sivas,9,Place
907,2,merkeze,9,Place
907,3,bağlı,1,Trash
907,4,Olukman,9,Place
907,5,köyünde,9,Place
907,6,yaşayan,1,Trash
907,7,Gökçe,3,Name
907,8,ailesinin,1,Trash
907,9,evinden,1,Trash
907,10,130,1,Trash
907,11,yıl,1,Trash
907,12,sonra,1,Trash
907,13,ilk,1,Trash
907,14,kez,1,Trash
907,15,gelin,1,Trash
907,16,çıktı,1,Trash
907,17,I05l7IYGRA,1,Trash
908,1,Benzin,1,Trash
908,2,motorine,1,Trash
908,3,yeni,1,Trash
908,4,zam,1,Trash
908,5,gündemde,1,Trash
908,6,4FEZ2GaPf6,1,Trash
908,7,UTUo4LCK18,1,Trash
909,1,Güvenlik,6,Company
909,2,Şube,6,Company
909,3,Müdürlüğü,6,Company
909,4,ne,1,Trash
909,5,bağlı,1,Trash
909,6,polisler,8,Job
909,7,Barış,3,Name
909,8,Atay,3,Name
909,9,ı,1,Trash
909,10,gözaltına,1,Trash
909,11,aldı,1,Trash
909,12,2s0sOF5gKt,1,Trash
909,13,WQLYyxRnBs,1,Trash
910,1,SONDAKİKA,1,Trash
910,2,MERKEZ,6,Company
910,3,BANKASI,6,Company
910,4,NDAN,1,Trash
910,5,DOLAR,1,Trash
910,6,AÇIKLAMASI,1,Trash
910,7,PİYASALARDA,1,Trash
910,8,GÖZLENEN,1,Trash
910,9,SAĞLIKSIZ,1,Trash
910,10,FİYAT,1,Trash
910,11,OLUŞUMLARI,1,Trash
910,12,YAKINDAN,1,Trash
910,13,TAKİP,1,Trash
910,14,EDİLMEKTEDİR,1,Trash
910,15,GELİŞMELERİN,1,Trash
910,16,ENFLASYON,1,Trash
910,17,GÖRÜNÜMÜ,1,Trash
910,18,ÜZERİNDEKİ,1,Trash
910,19,ETKİLERİ,1,Trash
910,20,DE,1,Trash
910,21,DİKKATE,1,Trash
910,22,ALINARAK,1,Trash
910,23,GEREKLİ,1,Trash
910,24,ADIMLAR,1,Trash
910,25,ATILACAKTIR,1,Trash
911,1,DEAŞ,1,Trash
911,2,ın,1,Trash
911,3,füzecisi,1,Trash
911,4,Adana,9,Place
911,5,da,1,Trash
911,6,atık,1,Trash
911,7,toplarken,1,Trash
911,8,yakalandı,1,Trash
911,9,2swbGZcaji,1,Trash
911,10,Bl2O2buq2t,1,Trash
912,1,Ramazan,8,Job
912,2,için,1,Trash
912,3,Gaziantep,9,Place
912,4,ten,1,Trash
912,5,İstanbul,9,Place
912,6,a,1,Trash
912,7,gelen,1,Trash
912,8,Çığcı,3,Name
912,9,ailesi,1,Trash
912,10,25,1,Trash
912,11,yıldır,1,Trash
912,12,Avcılar,9,Place
912,13,da,1,Trash
912,14,ramazan,1,Trash
912,15,davulculuğu,8,Job
912,16,yapıyor,1,Trash
912,17,1,1,Trash
912,18,aylık,1,Trash
912,19,emeklerinin,1,Trash
912,20,karşılığı,1,Trash
912,21,ise,1,Trash
912,22,sadece,1,Trash
912,23,topladıkları,1,Trash
912,24,bahşiş,1,Trash
912,25,basakcubukcu,11,ID
912,26,nun,1,Trash
912,27,ÖzelHaber,11,ID
912,28,i,1,Trash
912,29,neYmSCj17S,1,Trash
913,1,Anadolu,6,Company
913,2,Farm,6,Company
913,3,firmasına,1,Trash
913,4,üye,1,Trash
913,5,topladığı,1,Trash
913,6,ileri,1,Trash
913,7,sürülen,1,Trash
913,8,şüpheli,1,Trash
913,9,gözaltına,1,Trash
913,10,alındı,1,Trash
913,11,vny6DXOtdZ,1,Trash
913,12,qFkKjaJ4TQ,1,Trash
914,1,Kürdan,1,Trash
914,2,ağırlığında,1,Trash
914,3,robot,1,Trash
914,4,böcek,1,Trash
914,5,üretildi,1,Trash
914,6,mQ1vvm82r2,1,Trash
914,7,tb5Lb5zj8q,1,Trash
915,1,Büyükelçi,8,Job
915,2,gitti,1,Trash
915,3,başkonsolosa,8,Job
915,4,da,1,Trash
915,5,yol,1,Trash
915,6,göründü,1,Trash
915,7,1TJYUHQqbA,1,Trash
915,8,kbILYAMSFw,1,Trash
916,1,Baklavacılar,8,Job
916,2,isyan,1,Trash
916,3,etti,1,Trash
916,4,Bir,1,Trash
916,5,şartla,1,Trash
916,6,baklava,1,Trash
916,7,yaparız,1,Trash
916,8,3Yvd36aPnx,1,Trash
916,9,m7IFkwZt1v,1,Trash
917,1,Futbolculara,8,Job
917,2,dayak,1,Trash
917,3,Taraftarlar,1,Trash
917,4,antrenmanı,1,Trash
917,5,bastı,1,Trash
917,6,4G6fRLhIPK,1,Trash
917,7,7plTlsSu40,1,Trash
918,1,Habertürk,6,Company
918,2,TV,1,Trash
918,3,DAEŞ,1,Trash
918,4,terör,1,Trash
918,5,örgütünün,1,Trash
918,6,direncinin,1,Trash
918,7,kırıldığı,1,Trash
918,8,yer,1,Trash
918,9,olan,1,Trash
918,10,ÂkilDağı,9,Place
918,11,nda,1,Trash
918,12,muhabir_murat,11,ID
918,13,ın,1,Trash
918,14,hazırlayıp,1,Trash
918,15,sunduğu,1,Trash
918,16,Âkil,9,Place
918,17,Dağı,9,Place
918,18,özel,1,Trash
918,19,dosyası,1,Trash
918,20,Perşembe,5,Date
918,21,gün,1,Trash
918,22,boyu,1,Trash
918,23,Habertürk,6,Company
918,24,TV,1,Trash
918,25,de,1,Trash
918,26,v8sIRjCpCd,1,Trash
919,1,Güneşin,1,Trash
919,2,erittiği,1,Trash
919,3,kadın,1,Trash
919,4,organlarını,1,Trash
919,5,bir,1,Trash
919,6,bir,1,Trash
919,7,kaybediyor,1,Trash
919,8,91LzQ0l2sw,1,Trash
919,9,Hund15tt5D,1,Trash
920,1,Avukat,8,Job
920,2,FETÖ,1,Trash
920,3,propagandası,1,Trash
920,4,ndan,1,Trash
920,5,tutuklandı,1,Trash
920,6,yWiDLYspuw,1,Trash
920,7,yrYP3cg4Wt,1,Trash
921,1,Türkiye,9,Place
921,2,de,1,Trash
921,3,gençlerin,1,Trash
921,4,ne,1,Trash
921,5,kadarı,1,Trash
921,6,mutlu,1,Trash
921,7,W8eRRXCNKH,1,Trash
921,8,YDDBRwnZIf,1,Trash
922,1,Uzmanlar,8,Job
922,2,uyardı,1,Trash
922,3,Bugünden,1,Trash
922,4,itibaren,1,Trash
922,5,Türkiye,4,Address
922,6,çöl,1,Trash
922,7,tozu,1,Trash
922,8,etkisinde,1,Trash
922,9,kalacak,1,Trash
922,10,nVRWB3sfhy,1,Trash
922,11,nTvrmo5LvO,1,Trash
923,1,FETÖ,1,Trash
923,2,ye,1,Trash
923,3,ankesörlü,1,Trash
923,4,telefon,1,Trash
923,5,operasyonu,2,Event/Activity
923,6,IknGWJQAG1,1,Trash
923,7,SajzD0ZD8S,1,Trash
924,1,Beşiktaş,6,Company
924,2,Trabzonspor,6,Company
924,3,Sosa,3,Name
924,4,için,1,Trash
924,5,rotayı,1,Trash
924,6,çizdi,1,Trash
924,7,Takas,1,Trash
924,8,formülü,1,Trash
924,9,gtK5VaABMx,1,Trash
924,10,hHtJYsD4tI,1,Trash
925,1,Kanada,9,Place
925,2,Başbakanı,8,Job
925,3,Trudeau,3,Name
925,4,dan,1,Trash
925,5,Ramazan,1,Trash
925,6,mesajı,1,Trash
925,7,105FvdwWvc,1,Trash
925,8,JEZ13seDtV,1,Trash
926,1,Her,1,Trash
926,2,10,1,Trash
926,3,kişinin,1,Trash
926,4,3,1,Trash
926,5,ü,1,Trash
926,6,hipertansiyon,1,Trash
926,7,hastası,1,Trash
926,8,tLSKPZ2X7O,1,Trash
926,9,Py7TKiMs8N,1,Trash
927,1,Onları,1,Trash
927,2,toplayabilmek,1,Trash
927,3,için,1,Trash
927,4,ayılarla,1,Trash
927,5,yarışıyorlar,1,Trash
927,6,1WPvdwKyo4,1,Trash
927,7,AW7ww8JdNB,1,Trash
928,1,Görenler,1,Trash
928,2,çok,1,Trash
928,3,şaşırıyor,1,Trash
928,4,Bu,1,Trash
928,5,ekmeğin,1,Trash
928,6,tanesi,1,Trash
928,7,80,1,Trash
928,8,TL,1,Trash
928,9,lM6Yj0Di1o,1,Trash
928,10,rfA0rg6E4G,1,Trash
929,1,ABD,9,Place
929,2,den,1,Trash
929,3,sonra,1,Trash
929,4,bir,1,Trash
929,5,ülke,1,Trash
929,6,daha,1,Trash
929,7,Kudüs,9,Place
929,8,te,1,Trash
929,9,büyükelçilik,6,Company
929,10,açtı,1,Trash
929,11,0U6FZhBV8e,1,Trash
929,12,HoW7cwgeW2,1,Trash
930,1,En,1,Trash
930,2,yüksek,1,Trash
930,3,hacimli,1,Trash
930,4,ilk,1,Trash
930,5,100,1,Trash
930,6,kripto,1,Trash
930,7,paradan,1,Trash
930,8,93,1,Trash
930,9,ü,1,Trash
930,10,düştü,1,Trash
930,11,İşte,1,Trash
930,12,düşüş,1,Trash
930,13,oranları,1,Trash
930,14,fA5sibkT0n,1,Trash
930,15,Gc6QkV6uRv,1,Trash
931,1,Saplantılı,1,Trash
931,2,hayranı,1,Trash
931,3,korkuttu,1,Trash
931,4,12,1,Trash
931,5,saat,1,Trash
931,6,evinde,1,Trash
931,7,kaldı,1,Trash
931,8,R7tfGPMh5d,1,Trash
931,9,Y1MY6gvKkE,1,Trash
932,1,Zonguldak,9,Place
932,2,ta,1,Trash
932,3,kömür,1,Trash
932,4,ocaklarında,1,Trash
932,5,çalışan,1,Trash
932,6,işçiler,8,Job
932,7,yerin,1,Trash
932,8,metrelerce,1,Trash
932,9,altında,1,Trash
932,10,ilk,1,Trash
932,11,sahurlarını,1,Trash
932,12,yaptı,1,Trash
932,13,VcStEonqYT,1,Trash
933,1,Whatsapp,6,Company
933,2,bu,1,Trash
933,3,sabah,1,Trash
933,4,değişti,1,Trash
933,5,yHS5LehDnt,1,Trash
933,6,LIqXxYqnif,1,Trash
934,1,Fırat,2,Event/Activity
934,2,Kalkanı,2,Event/Activity
934,3,harekatının,2,Event/Activity
934,4,en,1,Trash
934,5,zorlu,1,Trash
934,6,bölümü,1,Trash
934,7,El,9,Place
934,8,Bab,9,Place
934,9,daki,1,Trash
934,10,Akil,9,Place
934,11,Dağı,9,Place
934,12,nın,1,Trash
934,13,ele,1,Trash
934,14,geçirilmesinde,1,Trash
934,15,adeta,1,Trash
934,16,kahramanlığın,1,Trash
934,17,hikayesi,1,Trash
934,18,yazıldı,1,Trash
934,19,Ekibimizden,1,Trash
934,20,muhabir_murat,11,ID
934,21,TSK,6,Company
934,22,nın,1,Trash
934,23,üssünün,1,Trash
934,24,bulunduğu,1,Trash
934,25,Akil,9,Place
934,26,Dağı,9,Place
934,27,na,1,Trash
934,28,giren,1,Trash
934,29,ilk,1,Trash
934,30,televizyon,1,Trash
934,31,ekibi,1,Trash
934,32,oldu,1,Trash
934,33,o,1,Trash
934,34,gün,1,Trash
934,35,yaşananların,1,Trash
934,36,izini,1,Trash
934,37,sürdü,1,Trash
934,38,ÖzelHaber,11,ID
934,39,DCrl4ZNvEA,1,Trash
935,1,O,1,Trash
935,2,hattın,1,Trash
935,3,metrosu,1,Trash
935,4,da,1,Trash
935,5,sürücüsüz,1,Trash
935,6,olacak,1,Trash
935,7,f2se4YUl0L,1,Trash
935,8,ip4M6MjwV2,1,Trash
936,1,Bir,1,Trash
936,2,kadın,1,Trash
936,3,cinayetinin,1,Trash
936,4,anatomisi,1,Trash
936,5,Bir,1,Trash
936,6,anlık,1,Trash
936,7,öfke,1,Trash
936,8,değil,1,Trash
936,9,planlı,1,Trash
936,10,töre,1,Trash
936,11,cinayeti,1,Trash
936,12,j6hmA3nnWJ,1,Trash
936,13,I3sf2yeQpg,1,Trash
937,1,Bir,1,Trash
937,2,salyangozun,1,Trash
937,3,hücre,1,Trash
937,4,hafızası,1,Trash
937,5,bir,1,Trash
937,6,başka,1,Trash
937,7,salyangoza,1,Trash
937,8,nakledildi,1,Trash
937,9,uNEQtQPXp1,1,Trash
938,1,Son,1,Trash
938,2,bilgilerin,1,Trash
938,3,alındığı,1,Trash
938,4,uçuşun,1,Trash
938,5,her,1,Trash
938,6,saniyesinin,1,Trash
938,7,hesaplandığı,1,Trash
938,8,Pilotlar,6,Company
938,9,Odası,6,Company
938,10,kapılarını,1,Trash
938,11,muhabirimiz,8,Job
938,12,Serkantahmaz,11,ID
938,13,a,1,Trash
938,14,açtı,1,Trash
938,15,U2kPoAItGH,1,Trash
939,1,Hindistan,9,Place
939,2,da,1,Trash
939,3,üst,1,Trash
939,4,geçit,1,Trash
939,5,çöktü,1,Trash
939,6,18,1,Trash
939,7,ölü,1,Trash
939,8,syBwYGG1AX,1,Trash
939,9,7cFpy2sozC,1,Trash
940,1,Seren,3,Name
940,2,Serengil,3,Name
940,3,eski,1,Trash
940,4,sevgilisiyle,1,Trash
940,5,Yaşar,3,Name
940,6,İpek,3,Name
940,7,arasında,1,Trash
940,8,kıskançlık,1,Trash
940,9,davası,1,Trash
940,10,xeYfuMMClY,1,Trash
940,11,HLuUzHYYRI,1,Trash
941,1,Mısır,9,Place
941,2,Çarşısı,9,Place
941,3,nın,1,Trash
941,4,çifte,1,Trash
941,5,dervişi,1,Trash
941,6,geri,1,Trash
941,7,döndü,1,Trash
941,8,A5b6S7Jffh,1,Trash
941,9,AyBkpgySyX,1,Trash
942,1,Endonezya,9,Place
942,2,da,1,Trash
942,3,polis,6,Company
942,4,merkezine,6,Company
942,5,bıçaklı,1,Trash
942,6,saldırı,1,Trash
942,7,mvOwlgeTQ1,1,Trash
942,8,8cT0aRLbBK,1,Trash
943,1,İsmailağa,6,Company
943,2,Cemaati,6,Company
943,3,nde,1,Trash
943,4,marka,1,Trash
943,5,kavgası,1,Trash
943,6,vNJQOTH9Z8,1,Trash
943,7,LpOwerhZT7,1,Trash
944,1,ABD,9,Place
944,2,deki,1,Trash
944,3,Zeugma,1,Trash
944,4,parçaları,1,Trash
944,5,Türkiye,9,Place
944,6,ye,1,Trash
944,7,getiriliyor,1,Trash
944,8,dFGUofuQ7u,1,Trash
945,1,İstanbul,9,Place
945,2,da,1,Trash
945,3,trafik,1,Trash
945,4,yoğunluğu,1,Trash
945,5,son,1,Trash
945,6,3,1,Trash
945,7,yılda,1,Trash
945,8,LdUn8C6f1l,1,Trash
945,9,Rd2Bv2xUVi,1,Trash
946,1,Benzin,1,Trash
946,2,motorine,1,Trash
946,3,yeni,1,Trash
946,4,zam,1,Trash
946,5,gündemde,1,Trash
946,6,4FEZ2GaPf6,1,Trash
946,7,BzQBiW5Olj,1,Trash
947,1,Milenyum,1,Trash
947,2,çocukları,1,Trash
947,3,24,5,Date
947,4,Haziran,5,Date
947,5,da,1,Trash
947,6,ilk,1,Trash
947,7,kez,1,Trash
947,8,sandık,1,Trash
947,9,başında,1,Trash
947,10,KMREibz9f0,1,Trash
947,11,g4d2pt5sIG,1,Trash
948,1,Oyuncu,1,Trash
948,2,Barış,3,Name
948,3,Atay,3,Name
948,4,gözaltına,1,Trash
948,5,alındı,1,Trash
948,6,2s0sOF5gKt,1,Trash
948,7,EcbofT4V1h,1,Trash
949,1,DEAŞ,1,Trash
949,2,ın,1,Trash
949,3,füzecisi,1,Trash
949,4,Adana,9,Place
949,5,da,1,Trash
949,6,atık,1,Trash
949,7,toplarken,1,Trash
949,8,yakalandı,1,Trash
949,9,2swbGZcaji,1,Trash
949,10,L4UsIt4SGH,1,Trash
950,1,Altın,1,Trash
950,2,kollu,1,Trash
950,3,adam,1,Trash
950,4,Kanıyla,1,Trash
950,5,milyonlarca,1,Trash
950,6,bebeği,1,Trash
950,7,kurtardı,1,Trash
950,8,fyKMxUie0X,1,Trash
950,9,RCwNkBgmG3,1,Trash
951,1,Dünyadaki,9,Place
951,2,bütün,1,Trash
951,3,ülkeleri,9,Place
951,4,en,1,Trash
951,5,kısa,1,Trash
951,6,sürede,1,Trash
951,7,gezerek,1,Trash
951,8,rekor,1,Trash
951,9,kırdı,1,Trash
951,10,CYKSXI07sx,1,Trash
951,11,Kxjjtzi10a,1,Trash
952,1,Dışişleri,6,Company
952,2,nden,1,Trash
952,3,İsrail,9,Place
952,4,İstanbul,9,Place
952,5,Başkonsolosu,8,Job
952,6,na,1,Trash
952,7,Ülkene,9,Place
952,8,dön,1,Trash
952,9,1TJYUHQqbA,1,Trash
952,10,g9uQBYvQCt,1,Trash
953,1,Nobel,2,Event/Activity
953,2,ödüllü,2,Event/Activity
953,3,bilim,8,Job
953,4,insanı,8,Job
953,5,Oruç,1,Trash
953,6,vücudun,1,Trash
953,7,yenilenmesini,1,Trash
953,8,sağlıyor,1,Trash
953,9,EhcIxlIyTA,1,Trash
953,10,RTJeltYCbi,1,Trash
954,1,SICAK,1,Trash
954,2,GELİŞME,1,Trash
954,3,DIŞİŞLERİ,6,Company
954,4,İSRAİL,9,Place
954,5,İN,1,Trash
954,6,İSTANBUL,9,Place
954,7,BAŞKONSOLOSUNUN,8,Job
954,8,ÜLKESİNE,9,Place
954,9,DÖNMESİ,1,Trash
954,10,İSTENDİ,1,Trash
955,1,Türkmen,1,Trash
955,2,lider,1,Trash
955,3,rallici,8,Job
955,4,oldu,1,Trash
955,5,Profesyonel,1,Trash
955,6,pilotu,8,Job
955,7,12,1,Trash
955,8,saniye,1,Trash
955,9,geçerek,1,Trash
955,10,galip,1,Trash
955,11,geldi,1,Trash
955,12,Z4l2muBbe6,1,Trash
955,13,EQu29W20gB,1,Trash
956,1,Konutta,1,Trash
956,2,indirim,1,Trash
956,3,kampanyası,2,Event/Activity
956,4,hf5uNJQJe2,1,Trash
956,5,mg5n4Wyc2U,1,Trash
957,1,Atatürk,6,Company
957,2,Lisesi,6,Company
957,3,nde,1,Trash
957,4,İzmir,1,Trash
957,5,Marşı,1,Trash
957,6,krizi,1,Trash
957,7,kJ7D0CKIH2,1,Trash
957,8,kop2BClMbU,1,Trash
958,1,Döviz,1,Trash
958,2,kuru,1,Trash
958,3,hurma,1,Trash
958,4,fiyatlarını,1,Trash
958,5,da,1,Trash
958,6,vurdu,1,Trash
958,7,4nFkbaXTGN,1,Trash
958,8,tA1ssLJUvA,1,Trash
959,1,23,1,Trash
959,2,dilde,1,Trash
959,3,konuşan,1,Trash
959,4,Robot,1,Trash
959,5,Elias,3,Name
959,6,Türkiye,1,Trash
959,7,de,1,Trash
959,8,qFWbo8NT2f,1,Trash
959,9,dVQ589Q1qq,1,Trash
960,1,Sokak,8,Job
960,2,sanatçısından,8,Job
960,3,Bitcoin,1,Trash
960,4,li,1,Trash
960,5,duvarlar,1,Trash
960,6,GjwgjJaov4,1,Trash
960,7,93O4VY9vFU,1,Trash
961,1,Şubat,5,Date
961,2,ayı,1,Trash
961,3,işsizlik,1,Trash
961,4,oranı,1,Trash
961,5,açıklandı,1,Trash
961,6,UB9qaOEMW8,1,Trash
961,7,yR7QCi7jWk,1,Trash
962,1,Noterlerde,6,Company
962,2,yeni,1,Trash
962,3,dönem,1,Trash
962,4,başlıyor,1,Trash
962,5,93qI4m9NIj,1,Trash
962,6,EuHf6Mbcae,1,Trash
963,1,Öğretmenlerden,8,Job
963,2,S,1,Trash
963,3,O,1,Trash
963,4,S,1,Trash
963,5,ekibi,1,Trash
963,6,kuruluyor,1,Trash
963,7,vy9Oq1cbdD,1,Trash
963,8,TA7FRI1tb4,1,Trash
964,1,Erzurum,4,Address
964,2,da,1,Trash
964,3,heyelan,1,Trash
964,4,Dağdan,9,Place
964,5,kopan,1,Trash
964,6,kayalar,1,Trash
964,7,panik,1,Trash
964,8,yarattı,1,Trash
964,9,apxDGtesRr,1,Trash
964,10,xtYHNK0saP,1,Trash
965,1,Okulda,9,Place
965,2,skandal,1,Trash
965,3,Kız,1,Trash
965,4,öğrencilere,1,Trash
965,5,cinsel,1,Trash
965,6,içerikli,1,Trash
965,7,film,1,Trash
965,8,izletip,1,Trash
965,9,istismarda,1,Trash
965,10,bulundu,1,Trash
965,11,IkzPfhD6ml,1,Trash
965,12,LX81K5pW3o,1,Trash
966,1,Yozgat,4,Address
966,2,ta,1,Trash
966,3,skandal,1,Trash
966,4,cinayet,1,Trash
966,5,30,1,Trash
966,6,yıllık,1,Trash
966,7,eşini,1,Trash
966,8,uykusunda,1,Trash
966,9,öldürdü,1,Trash
966,10,azN6iETCuA,1,Trash
966,11,2TQPTAQt9p,1,Trash
967,1,Site,1,Trash
967,2,sakinleri,1,Trash
967,3,fuhuş,1,Trash
967,4,iddiası,1,Trash
967,5,ile,1,Trash
967,6,ayaklandı,1,Trash
967,7,QP8kpBo32M,1,Trash
967,8,yrO7pBkx2M,1,Trash
968,1,Sivas,9,Place
968,2,ta,1,Trash
968,3,ilginç,1,Trash
968,4,olay,1,Trash
968,5,130,1,Trash
968,6,yıl,1,Trash
968,7,sonra,1,Trash
968,8,ilk,1,Trash
968,9,defa,1,Trash
968,10,gelin,1,Trash
968,11,verdiler,1,Trash
968,12,PaPo6HYaCk,1,Trash
968,13,31gGVpCOL6,1,Trash
969,1,Okan,3,Name
969,2,Bayülgen,3,Name
969,3,den,1,Trash
969,4,tiyatro,2,Event/Activity
969,5,oyunlarına,2,Event/Activity
969,6,milli,1,Trash
969,7,yas,1,Trash
969,8,ertelemesi,1,Trash
969,9,TYdVKIvBdZ,1,Trash
969,10,b65YvveePB,1,Trash
970,1,Ölüm,1,Trash
970,2,teğet,1,Trash
970,3,geçti,1,Trash
